tf,ub,lb,fast,aa,bb,cc,dd,ee,ff,gg,hh,multiplier,net_profit,drawdown,score
510,2.6,1.6,60,4,2,3,5,6,10,12,15,60,0,0,2.4300761281670047
750,1.2000000000000002,0.6,70,3,2,3,5,6,10,12,15,60,0,0,2.42989621194374
900,2.1,0.5,80,3,2,3,5,6,10,12,15,60,0,0,2.4298817276629405
530,2.3000000000000003,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.4296565883192818
850,1.7000000000000002,1.1,40,3,2,3,5,6,10,12,15,60,0,0,2.4296455196520705
920,2.8000000000000003,1.1,30,3,2,3,4,6,10,12,15,60,0,0,2.427692296324941
980,0.7000000000000001,0.8,80,5,2,3,5,8,10,12,15,60,0,0,2.427404807741456
750,2.4000000000000004,0.5,80,3,2,3,4,6,10,12,15,60,0,0,2.4264169210799804
630,2.9000000000000004,1.2000000000000002,60,4,2,3,4,6,10,12,15,60,0,0,2.4257295969634662
560,1.7000000000000002,1.1,50,3,2,3,4,6,10,12,15,60,0,0,2.42543301579457
570,2.2,0.1,30,5,2,3,4,7,10,12,15,60,0,0,2.4247493277800496
630,2.3000000000000003,1.1,60,4,2,3,5,6,10,12,15,60,0,0,2.424397326591157
960,1.8000000000000005,1.5000000000000002,60,2,2,3,5,6,10,12,15,60,0,0,2.423631506273072
920,2.9000000000000004,1.0,30,3,2,3,4,6,10,12,15,60,0,0,2.42362956791989
740,1.4,0.2,70,4,2,3,4,6,10,12,15,60,0,0,2.423538178379369
580,2.8000000000000003,1.4,80,4,2,3,4,5,10,12,15,60,0,0,2.423007043591988
910,1.8000000000000005,0.5,80,3,2,3,5,6,10,12,15,60,0,0,2.422193534645178
510,2.6,2.2,60,4,2,3,4,8,10,12,15,60,0,0,2.421630929009682
830,2.2,1.6,50,3,2,3,4,8,10,12,15,60,0,0,2.420897246005393
730,1.6,1.6,30,2,2,3,4,6,10,12,15,60,0,0,2.420826543378074
860,2.6,1.0,60,3,2,3,4,7,10,12,15,60,0,0,2.420757068874666
800,1.4,0.2,70,4,2,3,4,8,10,12,15,60,0,0,2.420555555166367
890,2.3000000000000003,0.4,80,5,2,3,4,7,10,12,15,60,0,0,2.420130906155919
530,2.0,1.4,70,4,2,3,4,8,10,12,15,60,0,0,2.4195030438925054
670,0.2,2.4000000000000004,80,2,2,3,4,5,10,12,15,60,0,0,2.419330223344156
750,0.9,0.2,70,4,2,3,4,8,10,12,15,60,0,0,2.419304779160097
810,1.0,0.8,20,5,2,3,4,5,10,12,15,60,0,0,2.419199519591758
550,2.4000000000000004,1.6,60,4,2,3,4,8,10,12,15,60,0,0,2.418321958590517
740,2.7,1.0,40,3,2,3,4,5,10,12,15,60,0,0,2.417161459929443
560,2.6,2.2,60,4,2,3,4,8,10,12,15,60,0,0,2.416925806377524
590,2.4000000000000004,1.6,60,4,2,3,4,8,10,12,15,60,0,0,2.416494051596819
640,1.8000000000000005,1.7000000000000002,70,3,2,3,5,6,10,12,15,60,0,0,2.416297092199192
600,2.4000000000000004,1.5000000000000002,60,4,2,3,5,6,10,12,15,60,0,0,2.414963920717228
730,2.1,1.0,30,3,2,3,4,6,10,12,15,60,0,0,2.414568704847712
580,2.1,1.6,70,4,2,3,4,8,10,12,15,60,0,0,2.414351689700316
920,1.9,0.1,80,2,2,3,4,7,10,12,15,60,0,0,2.413981148561365
400,0.2,2.3000000000000003,70,2,2,3,4,6,10,12,15,60,0,0,2.4136777974413977
710,1.2000000000000002,2.9000000000000004,90,2,2,3,4,5,10,12,15,60,0,0,2.413670875668459
840,2.7,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,2.4121253896320107
910,2.6,0.2,10,4,2,3,4,7,10,12,15,60,0,0,2.4116615584516032
550,2.4000000000000004,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.41147377459656
550,2.5000000000000004,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.4091674823209237
870,1.1,2.6,70,5,2,3,5,8,10,12,15,60,0,0,2.4078018995951465
540,2.4000000000000004,1.0,50,5,2,3,4,7,10,12,15,60,0,0,2.407715062018567
680,2.0,0.9,70,2,2,3,5,7,10,12,15,60,0,0,2.4069053205467523
570,2.6,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.4068320577643103
540,2.2,1.7000000000000002,50,4,2,3,4,8,10,12,15,60,0,0,2.40645214140589
950,1.5000000000000002,1.2000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,2.405866510604747
910,2.2,0.4,80,3,2,3,5,6,10,12,15,60,0,0,2.405328293747497
740,1.3000000000000005,0.2,70,4,2,3,4,8,10,12,15,60,0,0,2.4051066397814416
500,2.6,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.4049664120009764
850,0.7000000000000001,1.0,90,2,2,3,4,8,10,12,15,60,0,0,2.4047417758973224
860,0.8,0.3,60,3,2,3,5,8,10,12,15,60,0,0,2.4045463311883646
520,2.1,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.4044259340437515
920,0.7000000000000001,0.3,90,3,2,3,4,7,10,12,15,60,0,0,2.404198068677691
840,2.9000000000000004,0.7000000000000001,30,3,2,3,4,6,10,12,15,60,0,0,2.4038482829694767
820,1.1,0.6,80,5,2,3,4,8,10,12,15,60,0,0,2.403102702899728
490,2.5000000000000004,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.402461055735757
510,0.6,0.4,70,4,2,3,4,5,10,12,15,60,0,0,2.40242889136472
810,1.1,0.1,80,5,2,3,4,7,10,12,15,60,0,0,2.4016865444767403
820,2.8000000000000003,1.1,30,3,2,3,4,6,10,12,15,60,0,0,2.401604798237915
550,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,2.4009133490094428
560,2.1,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.4005872593659827
970,0.7000000000000001,0.4,50,3,2,3,5,6,10,12,15,60,0,0,2.399193013177788
620,2.4000000000000004,1.2000000000000002,60,5,2,3,5,7,10,12,15,60,0,0,2.398269600611058
820,2.4000000000000004,0.1,90,4,2,3,5,8,10,12,15,60,0,0,2.3973343681995094
890,2.5000000000000004,0.3,20,4,2,3,4,7,10,12,15,60,0,0,2.395822578534933
440,1.9,2.5000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,2.395322545793671
540,2.7,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.3952807807783443
830,2.4000000000000004,0.8,40,2,2,3,4,6,10,12,15,60,0,0,2.394957253075808
870,2.1,1.0,60,3,2,3,4,6,10,12,15,60,0,0,2.3949529912289456
550,2.1,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.3941062102336352
670,1.9,0.8,60,3,2,3,5,7,10,12,15,60,0,0,2.3932370639986424
850,2.1,0.9,50,3,2,3,4,5,10,12,15,60,0,0,2.3922056126934628
800,2.9000000000000004,2.5000000000000004,60,5,2,3,4,6,10,12,15,60,0,0,2.392099225380276
630,1.7000000000000002,2.1,90,5,2,3,5,6,10,12,15,60,0,0,2.391170754518638
830,1.4,0.4,60,5,2,3,4,7,10,12,15,60,0,0,2.3894367220441053
920,2.9000000000000004,1.6,50,3,2,3,5,6,10,12,15,60,0,0,2.387310423296716
750,1.9,0.6,70,5,2,3,4,6,10,12,15,60,0,0,2.387158172765088
680,1.1,0.4,70,4,2,3,5,8,10,12,15,60,0,0,2.386641462694909
790,1.7000000000000002,0.2,50,3,2,3,5,8,10,12,15,60,0,0,2.385933118954862
730,1.4,0.3,70,4,2,3,4,6,10,12,15,60,0,0,2.3858830346516045
800,2.5000000000000004,0.7000000000000001,50,3,2,3,4,6,10,12,15,60,0,0,2.3849702493582394
570,2.7,2.2,60,4,2,3,4,8,10,12,15,60,0,0,2.3847778266492345
920,1.1,0.2,60,3,2,3,5,8,10,12,15,60,0,0,2.3840602614473494
510,2.3000000000000003,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.383100136765248
540,2.5000000000000004,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.3826100735607394
580,2.8000000000000003,2.3000000000000003,80,4,2,3,4,5,10,12,15,60,0,0,2.3817507779117864
880,2.7,1.6,50,3,2,3,4,6,10,12,15,60,0,0,2.381610190108874
600,1.9,2.8000000000000003,90,3,2,3,4,8,10,12,15,60,0,0,2.3813983563386576
970,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,2.3812060669767496
840,2.9000000000000004,0.6,40,3,2,3,5,6,10,12,15,60,0,0,2.380934949716392
490,2.4000000000000004,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.38061845647098
920,2.1,1.5000000000000002,60,5,2,3,5,7,10,12,15,60,0,0,2.380604460323639
570,2.5000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.3801685650089275
900,0.7000000000000001,0.5,90,5,2,3,5,6,10,12,15,60,0,0,2.379479802312732
570,2.6,2.2,60,4,2,3,4,8,10,12,15,60,0,0,2.3794455133670462
880,0.6,0.2,60,3,2,3,5,8,10,12,15,60,0,0,2.379132368195468
850,1.6,2.3000000000000003,50,3,2,3,5,6,10,12,15,60,0,0,2.37812405788382
990,1.7000000000000002,0.9,80,5,2,3,5,6,10,12,15,60,0,0,2.378021504668629
490,1.5000000000000002,0.3,30,4,2,3,4,7,10,12,15,60,0,0,2.3777890526955168
850,1.6,0.5,70,4,2,3,4,7,10,12,15,60,0,0,2.37753865716276
780,0.3,0.2,90,5,2,3,5,6,10,12,15,60,0,0,2.3768024151842986
690,2.3000000000000003,2.4000000000000004,60,3,2,3,4,6,10,12,15,60,0,0,2.3757557215083547
820,1.9,0.9,90,5,2,3,5,8,10,12,15,60,0,0,2.374473529168541
900,0.9,0.5,60,3,2,3,5,8,10,12,15,60,0,0,2.373625936947787
570,2.3000000000000003,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.3728986017417357
700,1.5000000000000002,0.7000000000000001,20,4,2,3,5,6,10,12,15,60,0,0,2.3720801619393246
740,1.1,0.2,70,4,2,3,4,8,10,12,15,60,0,0,2.371126770339324
810,2.9000000000000004,1.9,50,3,2,3,4,8,10,12,15,60,0,0,2.37089092981062
710,2.3000000000000003,0.7000000000000001,80,3,2,3,5,6,10,12,15,60,0,0,2.3705028358587485
780,1.4,0.3,80,2,2,3,4,8,10,12,15,60,0,0,2.370367956951767
730,2.9000000000000004,0.5,30,4,2,3,4,6,10,12,15,60,0,0,2.3700703603431377
940,1.0,1.1,60,2,2,3,5,6,10,12,15,60,0,0,2.369972477056256
490,2.5000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.3698926302965733
910,2.1,0.5,30,2,2,3,4,6,10,12,15,60,0,0,2.369786210583393
530,2.4000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.368164225673317
570,2.4000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.365412079976903
780,1.2000000000000002,0.1,70,4,2,3,4,8,10,12,15,60,0,0,2.364869620650387
900,1.2000000000000002,0.2,60,3,2,3,5,8,10,12,15,60,0,0,2.364176158002067
860,1.9,1.1,90,5,2,3,5,8,10,12,15,60,0,0,2.3637380099734715
560,1.9,1.1,50,3,2,3,4,6,10,12,15,60,0,0,2.362879698497544
560,2.5000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.3627859684154746
490,2.4000000000000004,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.3621312786873503
960,1.4,1.1,70,3,2,3,4,8,10,12,15,60,0,0,2.3620984113180388
760,0.6,0.4,70,2,2,3,5,8,10,12,15,60,0,0,2.3616369881946806
550,2.3000000000000003,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.3611650172545136
940,1.6,2.4000000000000004,90,2,2,3,4,6,10,12,15,60,0,0,2.3599346078807555
870,1.2000000000000002,1.5000000000000002,90,5,2,3,4,5,10,12,15,60,0,0,2.358811960682846
570,2.4000000000000004,0.6,60,5,2,3,4,5,10,12,15,60,0,0,2.35876550736696
910,2.6,0.3,20,5,2,3,4,5,10,12,15,60,0,0,2.3585929733005666
880,2.8000000000000003,0.8,20,3,2,3,4,5,10,12,15,60,0,0,2.356217361373435
800,1.0,0.4,80,4,2,3,4,6,10,12,15,60,0,0,2.3555148353340103
590,2.4000000000000004,1.7000000000000002,90,4,2,3,5,7,10,12,15,60,0,0,2.3551784001437084
490,2.5000000000000004,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.354070553559363
490,1.8000000000000005,0.3,40,3,2,3,5,8,10,12,15,60,0,0,2.354040403675997
920,2.2,0.4,80,3,2,3,5,6,10,12,15,60,0,0,2.353972313028521
920,1.7000000000000002,1.3000000000000005,60,4,2,3,4,5,10,12,15,60,0,0,2.353950983096204
600,1.4,0.5,80,5,2,3,4,7,10,12,15,60,0,0,2.353497543649382
870,1.8000000000000005,1.7000000000000002,90,2,2,3,4,5,10,12,15,60,0,0,2.353474756040428
990,1.5000000000000002,1.1,70,3,2,3,4,8,10,12,15,60,0,0,2.3532785634229776
550,2.7,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.352973330973706
920,1.9,0.4,80,3,2,3,5,6,10,12,15,60,0,0,2.3522907555190606
580,2.8000000000000003,1.0,80,4,2,3,4,5,10,12,15,60,0,0,2.35168708905761
940,2.5000000000000004,1.2000000000000002,50,3,2,3,4,6,10,12,15,60,0,0,2.350466728240521
620,2.3000000000000003,2.2,50,3,2,3,5,6,10,12,15,60,0,0,2.3502467880014994
900,1.4,1.1,40,5,2,3,4,6,10,12,15,60,0,0,2.35005375213733
980,1.2000000000000002,1.1,60,4,2,3,4,8,10,12,15,60,0,0,2.3495381496676173
940,2.4000000000000004,1.3000000000000005,30,3,2,3,4,5,10,12,15,60,0,0,2.348628804755736
550,2.3000000000000003,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.348256189597152
880,2.8000000000000003,0.3,80,4,2,3,4,5,10,12,15,60,0,0,2.3450711703200318
900,2.9000000000000004,0.8,30,3,2,3,4,7,10,12,15,60,0,0,2.344152312617086
910,2.0,1.5000000000000002,50,3,2,3,4,5,10,12,15,60,0,0,2.3433977932326213
560,2.4000000000000004,1.1,50,5,2,3,4,7,10,12,15,60,0,0,2.342092646525247
750,1.6,0.4,70,4,2,3,4,6,10,12,15,60,0,0,2.3417046239273875
880,2.9000000000000004,1.4,30,3,2,3,4,6,10,12,15,60,0,0,2.3414185772142466
920,2.0,0.5,80,3,2,3,5,6,10,12,15,60,0,0,2.341031118307656
870,2.7,1.8000000000000005,50,3,2,3,5,7,10,12,15,60,0,0,2.3396221939936312
920,1.7000000000000002,2.3000000000000003,50,3,2,3,4,7,10,12,15,60,0,0,2.3391042830520954
810,0.7000000000000001,0.2,90,3,2,3,4,8,10,12,15,60,0,0,2.338453499810822
990,2.8000000000000003,1.5000000000000002,50,3,2,3,4,7,10,12,15,60,0,0,2.338157647141684
850,1.8000000000000005,0.1,60,3,2,3,5,8,10,12,15,60,0,0,2.336806112061577
580,2.4000000000000004,1.8000000000000005,90,4,2,3,5,7,10,12,15,60,0,0,2.336702899750995
940,2.8000000000000003,0.9,30,4,2,3,5,8,10,12,15,60,0,0,2.3361782432615974
480,2.3000000000000003,1.3000000000000005,60,4,2,3,5,6,10,12,15,60,0,0,2.3355378361510444
810,2.8000000000000003,0.8,70,4,2,3,4,6,10,12,15,60,0,0,2.3352904903804568
980,0.1,0.3,70,2,2,3,5,8,10,12,15,60,0,0,2.334909861057673
760,2.8000000000000003,0.7000000000000001,60,3,2,3,4,5,10,12,15,60,0,0,2.334895499628069
530,2.4000000000000004,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.3348003765956205
770,1.8000000000000005,0.4,70,3,2,3,5,6,10,12,15,60,0,0,2.33407610197925
930,2.9000000000000004,1.3000000000000005,40,2,2,3,4,6,10,12,15,60,0,0,2.3340313832487323
570,2.9000000000000004,0.8,70,4,2,3,4,8,10,12,15,60,0,0,2.333792084658788
900,2.1,1.1,80,5,2,3,4,8,10,12,15,60,0,0,2.332764161658705
980,1.2000000000000002,1.0,30,2,2,3,4,6,10,12,15,60,0,0,2.331154181057318
980,2.2,2.1,80,5,2,3,4,7,10,12,15,60,0,0,2.330345620141205
800,0.7000000000000001,0.4,80,2,2,3,4,6,10,12,15,60,0,0,2.329882011218398
510,2.3000000000000003,2.8000000000000003,70,5,2,3,4,8,10,12,15,60,0,0,2.329035556101445
530,2.2,1.8000000000000005,60,4,2,3,4,8,10,12,15,60,0,0,2.328986368871235
770,1.3000000000000005,0.7000000000000001,30,4,2,3,5,7,10,12,15,60,0,0,2.3276043821691488
620,2.0,0.3,60,5,2,3,4,6,10,12,15,60,0,0,2.3266536828995874
780,1.0,1.2000000000000002,20,5,2,3,4,6,10,12,15,60,0,0,2.3265612789707397
500,2.4000000000000004,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.325445725728847
800,2.8000000000000003,0.9,40,4,2,3,4,6,10,12,15,60,0,0,2.324041947338777
710,2.1,1.0,30,3,2,3,4,5,10,12,15,60,0,0,2.3237513496725573
920,1.5000000000000002,1.3000000000000005,70,3,2,3,4,8,10,12,15,60,0,0,2.3237498090237314
880,1.9,0.6,10,4,2,3,4,6,10,12,15,60,0,0,2.3236374314573447
970,2.8000000000000003,0.9,60,3,2,3,4,7,10,12,15,60,0,0,2.3226278020527684
930,1.9,1.3000000000000005,90,5,2,3,5,7,10,12,15,60,0,0,2.3219803988777823
600,2.2,1.3000000000000005,20,5,2,3,5,8,10,12,15,60,0,0,2.321507688839805
730,1.6,0.1,70,4,2,3,4,8,10,12,15,60,0,0,2.321470517206331
630,2.1,0.5,80,4,2,3,4,8,10,12,15,60,0,0,2.3213056873035347
520,2.7,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.320860724927277
820,2.9000000000000004,0.6,30,4,2,3,5,6,10,12,15,60,0,0,2.3207818545434606
390,0.2,2.1,70,2,2,3,4,6,10,12,15,60,0,0,2.320081005090974
920,2.3000000000000003,1.4,40,3,2,3,4,6,10,12,15,60,0,0,2.319160833706725
980,2.7,2.1,50,3,2,3,4,5,10,12,15,60,0,0,2.319077114235398
740,2.1,1.6,60,2,2,3,4,6,10,12,15,60,0,0,2.3187292776708093
570,2.1,1.6,60,4,2,3,4,8,10,12,15,60,0,0,2.317824984538876
950,1.5000000000000002,0.8,30,2,2,3,4,6,10,12,15,60,0,0,2.317765588895517
940,2.6,0.8,40,3,2,3,4,6,10,12,15,60,0,0,2.3173777402131863
860,0.9,0.9,70,4,2,3,4,8,10,12,15,60,0,0,2.3173484824761763
920,1.7000000000000002,2.4000000000000004,90,2,2,3,4,6,10,12,15,60,0,0,2.317162314193379
520,2.6,2.0,60,4,2,3,4,8,10,12,15,60,0,0,2.315602378639484
780,1.5000000000000002,0.2,90,3,2,3,4,8,10,12,15,60,0,0,2.315307234772009
500,2.4000000000000004,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.314899300129817
580,2.8000000000000003,2.5000000000000004,80,4,2,3,4,5,10,12,15,60,0,0,2.314079927684527
470,1.6,1.0,30,4,2,3,4,8,10,12,15,60,0,0,2.3140243482919223
870,0.6,0.5,80,5,2,3,5,6,10,12,15,60,0,0,2.3138048649511576
950,1.4,1.2000000000000002,70,3,2,3,4,8,10,12,15,60,0,0,2.313445705821626
920,0.7000000000000001,0.6,50,2,2,3,4,8,10,12,15,60,0,0,2.3133073833419893
940,2.9000000000000004,1.6,30,3,2,3,4,6,10,12,15,60,0,0,2.313086873691392
900,0.8,0.3,60,3,2,3,5,8,10,12,15,60,0,0,2.312105614389262
630,2.4000000000000004,0.2,50,3,2,3,4,7,10,12,15,60,0,0,2.3107920149291408
490,1.4,0.9,30,4,2,3,4,8,10,12,15,60,0,0,2.3102712771320206
780,2.8000000000000003,1.0,40,3,2,3,4,5,10,12,15,60,0,0,2.308236702077522
960,2.7,0.9,40,3,2,3,4,6,10,12,15,60,0,0,2.307762242261709
930,1.3000000000000005,1.3000000000000005,50,5,2,3,4,6,10,12,15,60,0,0,2.307451230337316
930,0.8,1.3000000000000005,60,5,2,3,4,5,10,12,15,60,0,0,2.307077156408663
560,2.4000000000000004,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.306186188399962
520,2.2,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.3056794142741475
930,2.9000000000000004,2.0,30,3,2,3,5,6,10,12,15,60,0,0,2.305287280252858
630,2.4000000000000004,1.8000000000000005,70,5,2,3,4,7,10,12,15,60,0,0,2.3044104896836544
730,2.1,1.0,80,4,2,3,4,5,10,12,15,60,0,0,2.303956282964789
630,2.1,1.5000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.301898430086504
950,1.8000000000000005,2.6,90,2,2,3,4,6,10,12,15,60,0,0,2.3014340206004533
670,1.2000000000000002,1.4,70,4,2,3,5,8,10,12,15,60,0,0,2.3011716840694936
800,2.2,0.8,90,4,2,3,4,7,10,12,15,60,0,0,2.3006352145518085
730,1.4,0.3,70,4,2,3,4,8,10,12,15,60,0,0,2.300525051774128
770,1.4,0.4,70,4,2,3,4,6,10,12,15,60,0,0,2.3001912632007424
860,2.9000000000000004,1.2000000000000002,60,3,2,3,4,6,10,12,15,60,0,0,2.299125953621845
780,1.5000000000000002,0.2,70,4,2,3,4,6,10,12,15,60,0,0,2.299084814083057
920,2.0,0.8,80,5,2,3,4,7,10,12,15,60,0,0,2.2981575782881705
890,1.3000000000000005,0.8,70,4,2,3,5,8,10,12,15,60,0,0,2.2962172537578924
830,2.7,0.4,40,3,2,3,4,6,10,12,15,60,0,0,2.294794400542132
910,1.0,1.0,70,2,2,3,5,6,10,12,15,60,0,0,2.2947814551446446
690,2.1,1.0,70,2,2,3,5,7,10,12,15,60,0,0,2.294462333030646
880,0.3,0.6,90,3,2,3,4,7,10,12,15,60,0,0,2.292930249299768
990,2.6,2.3000000000000003,90,5,2,3,5,7,10,12,15,60,0,0,2.292917504844466
760,2.6,2.1,50,4,2,3,4,8,10,12,15,60,0,0,2.2922353438259067
570,2.6,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.2915572665726494
510,2.7,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.2911761509001853
920,2.5000000000000004,2.8000000000000003,60,4,2,3,5,8,10,12,15,60,0,0,2.2903806564271214
890,1.3000000000000005,2.9000000000000004,80,5,2,3,4,5,10,12,15,60,0,0,2.2899013437939915
680,2.0,1.1,70,2,2,3,5,7,10,12,15,60,0,0,2.2889045133295576
780,1.2000000000000002,0.2,80,4,2,3,4,8,10,12,15,60,0,0,2.288757287163036
880,0.7000000000000001,0.3,60,3,2,3,5,8,10,12,15,60,0,0,2.287498555238138
910,2.9000000000000004,1.1,50,3,2,3,4,6,10,12,15,60,0,0,2.2860254930810417
890,2.3000000000000003,0.5,40,4,2,3,5,7,10,12,15,60,0,0,2.2848369785868146
770,2.9000000000000004,0.5,60,3,2,3,5,8,10,12,15,60,0,0,2.284677048183701
550,2.8000000000000003,1.4,60,4,2,3,5,7,10,12,15,60,0,0,2.283592064497313
560,2.5000000000000004,2.2,60,4,2,3,4,8,10,12,15,60,0,0,2.283250750453613
880,1.1,0.7000000000000001,70,2,2,3,5,7,10,12,15,60,0,0,2.282982052670392
490,2.8000000000000003,1.1,30,4,2,3,4,8,10,12,15,60,0,0,2.282692872249389
760,2.6,0.6,50,3,2,3,4,5,10,12,15,60,0,0,2.282606195652392
920,1.8000000000000005,1.0,80,5,2,3,4,7,10,12,15,60,0,0,2.282008919035632
810,1.6,0.4,60,5,2,3,4,7,10,12,15,60,0,0,2.2796650173048945
750,1.4,0.6,80,5,2,3,4,6,10,12,15,60,0,0,2.27956222043456
970,2.8000000000000003,0.3,20,3,2,3,4,6,10,12,15,60,0,0,2.2795161689982093
500,2.2,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.279462223007876
580,2.8000000000000003,0.9,80,4,2,3,4,5,10,12,15,60,0,0,2.277998823580621
920,2.4000000000000004,1.0,30,2,2,3,4,6,10,12,15,60,0,0,2.2778727385372703
530,2.3000000000000003,1.9,60,4,2,3,4,8,10,12,15,60,0,0,2.2775400207296808
740,1.6,0.9,30,3,2,3,4,5,10,12,15,60,0,0,2.2772348476419264
820,2.2,0.2,20,5,2,3,4,7,10,12,15,60,0,0,2.277140115240173
450,2.8000000000000003,1.6,60,4,2,3,5,6,10,12,15,60,0,0,2.2768661756987485
920,1.8000000000000005,0.3,80,4,2,3,4,6,10,12,15,60,0,0,2.2765860916773923
510,2.4000000000000004,1.7000000000000002,60,4,2,3,4,8,10,12,15,60,0,0,2.27617325770764
920,1.1,0.5,80,5,2,3,5,7,10,12,15,60,0,0,2.273407867478867
910,1.6,0.2,30,2,2,3,4,7,10,12,15,60,0,0,2.272843391697061
740,2.4000000000000004,1.0,80,3,2,3,5,7,10,12,15,60,0,0,2.2727557707790758
870,1.3000000000000005,1.1,50,4,2,3,4,6,10,12,15,60,0,0,2.272470074213085
580,2.2,1.6,60,4,2,3,4,8,10,12,15,60,0,0,2.272237629293279
720,2.3000000000000003,0.1,90,5,2,3,4,6,10,12,15,60,0,0,2.2719610687492637
950,2.8000000000000003,1.2000000000000002,40,3,2,3,4,7,10,12,15,60,0,0,2.271498461645156
580,2.2,1.7000000000000002,70,4,2,3,4,8,10,12,15,60,0,0,2.271273058040651
840,2.0,1.9,80,5,2,3,4,8,10,12,15,60,0,0,2.2707770558778426
570,1.8000000000000005,1.0,50,3,2,3,4,6,10,12,15,60,0,0,2.2702530677502377
540,2.2,1.8000000000000005,50,4,2,3,4,8,10,12,15,60,0,0,2.270239214216809
990,2.2,0.2,50,5,2,3,4,5,10,12,15,60,0,0,2.269471623672713
960,1.0,0.1,40,2,2,3,4,8,10,12,15,60,0,0,2.2694220195382484
970,1.9,1.2000000000000002,60,5,2,3,4,7,10,12,15,60,0,0,2.2692617731239286
570,2.4000000000000004,2.1,60,4,2,3,4,8,10,12,15,60,0,0,2.268804106112672
900,2.4000000000000004,1.3000000000000005,30,3,2,3,4,7,10,12,15,60,0,0,2.2683311085773905
860,1.2000000000000002,1.9,50,4,2,3,5,6,10,12,15,60,0,0,2.2680025632973333
890,1.3000000000000005,0.5,60,3,2,3,4,8,10,12,15,60,0,0,2.267280654514413
900,2.3000000000000003,0.5,40,2,2,3,4,8,10,12,15,60,0,0,2.2661566733734064
570,1.8000000000000005,1.1,50,3,2,3,4,6,10,12,15,60,0,0,2.2659483361068498
570,2.0,1.6,60,4,2,3,4,8,10,12,15,60,0,0,2.265689541403918
720,2.7,1.6,60,4,2,3,4,6,10,12,15,60,0,0,2.2655119923140736
800,2.6,0.8,40,3,2,3,4,6,10,12,15,60,0,0,2.2650829532846344
970,1.7000000000000002,2.0,70,5,2,3,4,6,10,12,15,60,0,0,2.264106938145062
720,1.0,1.6,30,5,2,3,5,7,10,12,15,60,0,0,2.263615433825371
750,1.0,0.1,80,4,2,3,4,8,10,12,15,60,0,0,2.2631612548921174
500,2.0,2.4000000000000004,30,5,2,3,4,5,10,12,15,60,0,0,2.2628495059357694
970,2.3000000000000003,0.9,50,2,2,3,4,8,10,12,15,60,0,0,2.262843966826323
970,1.1,1.8000000000000005,70,3,2,3,5,8,10,12,15,60,0,0,2.262591961947716
780,2.4000000000000004,1.0,40,3,2,3,4,7,10,12,15,60,0,0,2.2611998671830804
630,1.9,0.1,90,3,2,3,4,7,10,12,15,60,0,0,2.2609199814296224
780,2.7,1.0,60,3,2,3,4,6,10,12,15,60,0,0,2.260581345957536
730,2.8000000000000003,1.3000000000000005,40,3,2,3,4,5,10,12,15,60,0,0,2.259645679632178
770,1.3000000000000005,0.2,70,4,2,3,5,8,10,12,15,60,0,0,2.259355889196168
